Repo Name,Default Branch Name,Is Archived,Is Private,Is Empty,Is Fork,Parent Repo Name,Merge Commit Allowed,Squash Merge Allowed,Rebase Merge Allowed,IsAdminEnforced,RequiresCommitSignatures,RestrictsPushes,RequiresApprovingReviews,RequiresStatusChecks,RequiresCodeOwnerReviews,DismissesStaleReviews,RequiresStrictStatusChecks,RequiredApprovingReviewCount,AllowsForcePushes,AllowsDeletions,Branch Protection Pattern
hmrc/splunkexternal-horseshoe_meter_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-jointjs_diagram_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-parallel_coordinates_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-punchcard_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-sankey_diagram_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-scatterplot3d_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-sentiment-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunkexternal-simple_xml_examples,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-slideshow_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-splunk_datasets_addon,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-Splunk_ML_Toolkit,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-Splunk_SA_Scientific_Python_linux_x86_64,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-status_indicator_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-timeline_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-treemap_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-viz_clustermap,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-viz_flamegraph_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-viz_halo,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-viz_timewrap,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkutils-cli-tools,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/spring-health,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/spring-http-connectivity-checker,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sps-mvp-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-p800-ur-17-mar-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-p800-ur-18-mar-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-ur-14-apr-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-ur-14-mar-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-ur-17-mar-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-ur-21-apr-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-ur-31-mar-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-ur-9-feb-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sps-ut-9-feb-2021-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sqs-admin-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/ssl-engine-closed-investigation,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/sso,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sso-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sso-session-api,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sso-session-link-api,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/ssttp-dashboard,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/ssttp-payments-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/ssttp-performance-2-test,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/ssttp-performance-test,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stacks,master,true,false,false,true,theothertom/stacks,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/stageprompt,master,false,false,false,true,alphagov/stageprompt,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stamp-duty-land-tax-enrolment,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stamp-duty-land-tax-enrolment-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stamp-duty-land-tax-enrolment-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stamp-duty-land-tax-enrolment-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/state-pension,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/state-pension-calculation,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/state-pension-calculation-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/state-pension-calculation-contract-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/state-pension-calculation-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/state-pension-calculation-stub,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/statement-of-liability,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/statement-of-liability-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/statements-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stats-collector,master,false,true,false,false,,false,true,true,false,true,true,true,true,true,true,true,1,false,false,master
hmrc/stew-test-api,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stream-processor,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stride-auth,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stride-auth-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stride-auth-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stride-auth-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stride-demo-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stride-idp-stub,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/stub-data-generator,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/submission-consolidator,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/submission-tracker,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/submit-vat-return-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/submit-vat-return-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/subscription-fields-performance-test,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/super-component-triage-lambda,master,true,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/taas-dummy-example,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/taas-example-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/tabular-data-validator,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/tagger,master,true,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/tai,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/tai-acceptance-test-suite,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
